-0.86449194	-0.62275624	0.31400764	-0.41576242	-0.90423566	-0.49196693	0.21397525	0.5758657	-1.3670177	0.07892849	-0.04499032	-0.7468487	-0.64204836	-0.0046036965	0.028338766	0.092079945	0.5449648	0.089094274	-0.49068302	0.112550065	0.22129664	0.4711362	0.95861244	-0.19973856	0.28643346	0.24717873	-0.48343226	0.90113014	-0.8207606	-1.8528372	-0.90945077	-0.17590028	1.0042638	0.92229307	-0.55606467	-0.19780359	0.95530814	-1.0379462	-0.13168712	-0.22105224	-0.18522482	-0.27093184	-0.8558574	-0.020906387	0.548425	0.19940405	-0.10864288	-0.05889613	0.2445426	1.3162522	-1.4075127	-0.116937615	0.04820563	0.06454325	0.7756725	0.71070516	0.40749007	-0.3907158	-0.30692923	0.33954608	0.9079881	0.11485948	-0.5238224	-0.598286	0.07985817	0.9810041	-0.20819585	0.7374176	0.4597898	0.97890717	0.6353155	0.3869748	0.6921241	-0.34856272	0.43790975	0.037198737	0.9627175	-0.47747615	-1.6003658	-0.73140967	0.20702851	-0.07598858	-0.8432591	1.2010407	-0.46967265	1.3751159	-0.016043162	-0.06730268	-0.22908592	0.22303165	0.027197132	0.43590915	-0.8265351	-0.4176686	0.19781876	2.6569283	0.5146213	-0.7101855	0.45268774	0.45748743
-0.21871887	1.0391227	0.807862	0.48920015	0.5670869	-0.21233888	0.396742	0.5334365	0.17835206	0.565368	-0.30507782	-1.1643052	-0.22170238	-0.08273364	-0.41218156	-0.8619884	0.09067919	-0.72797465	-1.1236709	-0.22957222	-1.2036287	0.94333905	-0.07035765	1.4991299	0.34222627	1.0509784	-1.1908321	-0.02989944	-0.7978717	-1.0153933	0.25863358	-0.9405735	1.3699696	-1.0706146	0.8646414	-0.2825092	-0.12647285	0.12613857	0.784844	0.03259323	-0.14655815	-1.2155548	-0.5365287	-0.37564844	0.31421915	-0.18286958	0.016952077	-0.15896787	-0.8572517	0.44977883	0.4367616	-1.0479105	0.19775483	-0.33939564	0.0711774	0.74619013	0.41462693	0.060264163	-1.2972751	0.5567187	-0.76473963	-1.0598861	-0.94239557	0.011481239	0.43869063	0.7851216	0.06412524	-0.20532335	0.21539721	1.3571485	0.11370214	0.030369278	1.4965856	0.17415254	0.18310952	-0.82023644	-0.6317197	-0.40932086	1.1818066	0.87385225	-0.3151072	-0.27068457	-0.31140393	-0.74276125	-0.3885944	0.9958693	1.1146086	-0.33821076	0.9987786	0.6175256	0.89967614	-0.27946413	0.30240238	-0.99753416	-0.10731452	1.1608901	-0.14233066	-0.6170858	-0.5662779	0.03637041
1.2470396	0.55754715	1.1109688	0.015106564	0.6335456	-0.08667061	0.048943482	-0.25166857	-0.12885769	0.62089753	-1.0071563	-0.5303993	1.5098512	-1.4536589	0.88788277	-0.8761943	0.8852013	-0.77650416	-0.8509062	-0.8473264	-0.31368726	-0.8286517	-0.16302562	-0.64775	0.15157686	0.12739186	-0.6845494	1.5252358	-0.31433636	-0.13087845	0.22864285	-0.22861017	0.267273	0.61955523	-1.0033346	-0.020600883	-0.2938235	-0.39838946	0.5348073	-0.32630038	-0.26770973	0.33870718	-0.06702397	0.68072045	0.619413	0.7426577	0.5885853	-0.7511827	-0.875216	1.1582354	-0.606055	0.21781762	-0.89899	-0.22104947	-1.2035009	-0.6092017	0.67510784	-0.34366527	-1.5047668	0.09989437	-0.299698	0.5168798	-0.30217868	-0.010372467	0.4551557	1.2949303	1.1675739	-0.8054684	-0.31122833	0.68690526	-0.43787864	0.47210264	1.8947648	0.42114758	-0.053245008	-0.18174577	1.3922837	-1.6538206	-0.3601223	1.1634701	0.057490554	-0.51677436	-1.2215873	-0.013797587	0.45026052	0.033174638	-0.48355398	-0.07443632	0.09206522	-0.03884272	1.135073	0.073383816	-0.058415856	-1.4328424	0.39643532	2.4497976	-0.38294622	0.5098934	0.35712996	-0.6401689
-0.93635297	0.34321946	1.159823	-0.9290145	0.5578779	-0.6248645	0.39804038	0.64389414	-0.41329283	-0.6557395	-0.3174344	-1.2892166	0.08905484	-1.1375719	0.24792717	0.172643	1.7018137	-1.0764728	-1.7084247	1.0973605	1.1011554	-0.22934368	1.6427044	0.5011048	-0.28816053	0.35780334	0.26793623	0.6266246	-1.0096817	0.46965873	1.2851748	-0.06379946	0.22138454	0.13381861	0.62748986	-0.3315752	1.3268263	-1.8977319	-0.7909138	0.4842204	0.3673674	0.7884893	-0.18631558	-0.73794097	1.5548267	0.86795235	0.33996475	0.06551557	-1.0018277	0.11242471	0.9214103	1.018999	-0.18233237	0.20434044	-0.86704236	1.0168401	0.615854	1.9984703	-0.6413727	-0.21061441	1.1374327	0.57570475	-0.11865607	-0.41981396	0.26848307	1.3636466	0.26837325	0.17085247	1.0653998	-0.16653848	0.0040087164	-0.5235039	0.58288455	1.2361131	0.021016687	-1.279306	0.26836917	-0.22394948	-0.997876	0.64158183	-0.7261245	0.86977845	0.2897442	0.5581263	-0.6039005	-0.25155967	0.32391682	0.64320874	0.21056835	-1.0355	1.6851747	-1.1403376	-0.21328542	-0.7891218	1.2121716	1.4285663	1.001216	-1.0425378	1.241176	-0.7005058
-0.5922382	-0.6661811	-0.9395868	-1.464757	0.86209404	0.89293087	1.2308038	1.3173966	0.3583494	-0.70268947	-0.07504185	0.057231717	-0.29803264	-0.18672211	0.15998477	-1.0334011	-1.4205984	-0.7722447	0.88993496	-0.9778856	-1.7785395	-0.14943835	-0.1106273	1.4591583	-0.44783452	0.9530229	1.6333847	0.13855249	-0.6662072	-1.0812547	0.04638561	1.2991911	0.24915397	-1.8330122	1.6915398	-1.1608003	-0.6598233	-1.1919909	0.5967187	1.2770789	0.21109222	-1.0523971	-0.87395155	-0.35085687	0.3502509	-0.37275374	-0.2691429	1.066972	0.71817213	-1.3012156	1.349605	-2.289184	-0.6043512	-0.39474288	-0.42148963	-0.27014038	-0.22455215	-0.10327862	0.32081348	-1.1737136	0.18154144	-2.5414422	1.2342092	-0.1669672	-0.61751205	0.73134965	1.0720416	1.5897135	-1.2092083	1.2745911	-0.72184736	1.550373	1.7480539	-1.0091414	-0.79450494	1.0307727	0.006927732	1.6458336	1.8205388	-0.9337699	-1.2747332	-1.5312188	-1.1911759	1.4564794	-0.39014032	-0.14829804	0.4214011	0.5177566	-1.3674237	0.0059569697	0.5593545	1.423925	0.08347642	1.3579761	0.56010216	-1.1767789	1.1614408	0.41828492	-0.08739726	0.5610315
0.11444846	0.36720175	0.16670287	-1.0158517	0.016372899	-0.76028675	0.7897701	0.4720315	0.17428327	-0.0146003105	-0.32258835	-0.15022886	0.027949274	-0.2193121	0.08047375	-0.46202475	-0.68408597	-0.6719281	0.085155874	-0.20926279	-0.78196794	0.21793649	0.30559132	0.9972868	-1.0920405	-0.00994428	-0.47227922	-0.8005565	0.26991707	-0.3452291	1.0065347	-0.21743962	0.436348	-0.24830633	0.4370693	-0.040116474	-0.27169618	-0.996279	0.1829152	0.17126982	0.4951954	-0.18657362	-0.8355577	-0.86419255	0.6631129	-0.018155847	0.31196573	0.48870084	-1.123061	0.65367377	0.4736012	-0.6778938	0.44340533	0.7643377	-0.4633377	0.14374788	0.35908356	-0.33588383	-1.1356006	-0.015343617	-0.47298005	-0.05113044	0.13768911	-0.7929954	-0.019416876	0.32316288	-0.25180689	-0.0003595291	0.82688594	1.1118045	-0.05506739	-0.055957835	0.7458857	0.046586517	0.07264123	0.3607154	-1.026177	-1.0824296	0.1298025	0.17486908	0.18021275	-0.36104834	-0.08354609	0.05321739	-1.3638692	0.9243893	0.17465164	0.96198785	-0.08835882	0.5535118	1.4966915	-0.3367248	0.036551002	-0.5862416	0.36707404	0.4375308	-0.6924826	-0.5947913	0.8246227	-0.7797039
0.34091717	-0.24343891	0.51424915	-0.29994813	-0.006861876	-0.069271535	-0.22460221	0.75640464	-1.3484186	-0.40539315	-0.34506392	-1.5440536	-0.81118643	0.97221154	-0.9625038	0.19774976	0.37515152	1.5764409	-0.36956403	0.3403	-0.25265467	-0.46316183	0.26762146	0.73278034	0.46230844	-0.00018985705	-0.41831687	-0.92578113	-0.67894393	-0.9653467	-0.5792726	0.6222189	0.8650193	0.48406768	-0.9444193	-0.55207044	0.23181136	-1.8040514	-0.88340133	-1.0798167	-0.44912937	0.23806402	0.58456564	-1.5013623	0.64595276	1.0539211	0.08592212	-0.80331826	0.12296778	0.0922218	-0.8502465	-2.2073052	-1.2006341	-0.105028026	-0.9358362	-0.7855903	-0.2674452	-0.3619446	-0.4778509	-1.229397	0.40577272	0.77032036	-0.48217988	-0.841329	0.5654616	1.0535206	-0.77391636	1.7518873	-0.050642844	0.46813422	0.1051785	1.4606134	0.72362494	-0.7732864	0.9299173	-1.0767474	1.4157071	0.5690616	-1.1321095	1.0688454	0.8526894	-0.41864812	-1.3485023	0.56021434	1.0539324	-0.54564446	-0.91763806	-0.9990044	0.5138799	-0.34244388	0.4215607	1.533999	0.35367844	-0.5742556	0.8715928	1.693631	1.6149315	-0.7729094	0.71010995	1.2093991
0.36267978	-0.82784134	1.0868076	-0.23505645	0.39277017	-0.21679991	-0.20756501	0.06652363	0.575226	0.092258886	-0.81663036	-1.4606972	-0.033933017	-0.90285695	0.8004023	0.78224295	1.0125746	0.08357233	-0.3348533	-0.75217056	0.2515056	0.30470955	0.46899536	0.6999925	-1.1407042	0.342188	-0.11636954	0.9403483	-1.0622667	-0.1873132	0.073388785	0.2571603	1.029947	-0.62541944	0.13558383	0.034036037	0.7973891	-0.7433796	-0.32661006	0.9707529	1.3996701	-0.67865837	-0.6340646	0.4913911	1.9899999	-0.20510587	-0.5639452	0.14326726	-0.07895941	0.55140257	-0.2707881	0.49552438	0.99484193	-0.3380339	-0.3425787	0.83846027	-0.7212607	1.5283681	-1.3370585	0.7506718	0.47789925	0.39585137	-0.40716407	-0.04758983	0.70644677	1.2360041	0.29642162	-0.16823933	0.13106395	0.4247736	-0.057054512	-1.3940989	0.9946365	0.34634757	0.3418766	0.9516557	0.48642045	-0.8890571	0.34507245	0.23030564	-0.24639073	0.41610885	-0.33643672	0.093024015	-0.6011944	0.61560756	0.835661	1.5599933	0.89260805	-0.24477622	0.8789252	-0.3161261	-0.6816087	0.9134375	-0.31918585	0.79673666	-0.19658373	-1.0264509	0.81885874	-0.577225
-2.6863883	0.5045575	0.3837007	0.4727367	0.11048221	0.26159093	0.5077114	-0.41957426	-1.6877494	-0.074537665	0.43046352	-0.35101405	1.2721297	-1.417	2.14318	0.78085893	-1.3300806	-0.59490824	-1.1392016	-0.5276124	1.2214293	1.6904225	1.1700256	-0.61040473	-0.3235087	1.5692585	0.35593447	-2.302338	0.04422045	-1.8808063	-0.036697697	-0.19447815	1.5850549	1.8783418	-0.027852328	1.6944389	-0.786401	0.9014039	0.29583198	-1.8046902	0.3655533	-0.39864254	0.2799854	1.7994989	0.57718056	-0.16473264	-0.051665343	0.9498984	-0.4646241	-0.8529292	-0.6495876	-0.040007323	0.27737734	-1.1180193	0.7669742	-1.0742773	-0.6539615	-0.6587305	0.90332663	-1.1217144	0.43420154	0.25659996	0.92539287	-0.57413274	-0.9117335	0.048070528	-1.0474899	1.095202	-2.0887423	1.7588148	-1.1979134	-0.99235636	1.3275942	1.4553022	0.20213519	0.27282834	0.00908745	-1.1911199	-1.6654266	0.19877669	0.9550956	-1.6497413	0.025665201	-0.6172928	0.6705307	0.08046366	-0.1605758	-0.7079005	0.51160353	-0.5064516	-1.1713324	0.9019183	0.229423	1.7289376	1.9914297	1.9288183	-0.06706127	-0.116979755	1.9553427	-1.0386448
-1.2026467	0.64253944	0.014069208	0.97320294	-0.71455306	-0.48138696	-0.25588015	-0.75978386	-2.5864127	-0.6481956	-0.061243314	-0.58129156	0.7636331	-0.9197698	1.7486286	1.0489389	1.3025577	-1.4435785	-0.16019438	-1.6653597	0.7709281	0.5852645	0.51096404	-0.9769894	1.0404909	1.0093364	-1.9247473	0.18055496	0.049330235	-0.3071014	1.6370097	1.3971674	1.0555274	0.6427783	0.5997955	0.7359219	-0.73143804	1.4442558	0.19474253	-0.4185274	-0.115132846	0.43598917	1.8107728	-0.4318976	-1.3790478	-0.31429568	-1.466894	1.1103033	1.2863965	0.6099166	0.49514067	0.7346273	-2.1117027	1.0698087	-0.04801611	-0.9390241	-0.09718393	0.33525866	-0.6130257	0.25716153	0.5645158	1.0670398	2.1678643	-0.013220816	1.3278313	-0.10374485	-0.32154128	0.5217885	-0.304523	-0.961404	1.0147209	1.0438017	-0.46061736	0.10297838	-0.55360043	-0.23331892	1.7833103	0.16665182	0.8304446	0.965785	2.0728998	-0.33467698	-0.6221859	1.0020962	0.21703282	-0.9948705	-0.43938607	0.64834577	-0.892383	0.22142854	0.93747926	2.1419034	0.8735446	0.2861907	-0.12494516	0.3201422	0.48037055	-1.1298798	1.2510706	0.3516207
